APPLICATION_ID,CORE_PROJECT_NUM,topic,topic_label,IC_NAME,FISCAL_YEAR
2745555,R01HD026339,26,Genetics | Biotechnology | Neurosciences,HD,2000
10052035,R01GM111461,89,Genetics | Infectious Diseases | Biotechnology,GM,2020
10052182,R01CA248493,52,Genetics | Neurosciences | Brain Disorders,CA,2020
10052273,R01AA023190,52,Genetics | Neurosciences | Brain Disorders,AA,2020
10052274,R01HS027185,2,Clinical Research | Behavioral and Social Science | Prevention,HS,2020
10052703,R01CA245499,81,Genetics | Cancer | Infectious Diseases,CA,2020
10052912,R01NS045193,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2020
10052940,R01NS114286,75,Genetics | Neurosciences | Clinical Research,NS,2020
10053181,U01CA199277,21,Clinical Research | Prevention | Pediatric,CA,2020
10053262,R01ES031082,12,Genetics | Biotechnology | Pediatric,ES,2020
10053692,R61HL154094,53,Bioengineering | Clinical Research | Neurosciences,HL,2020
10053754,R01AA028639,90,Clinical Research | Behavioral and Social Science | Prevention,AA,2020
10053960,R01NS100514,96,Biotechnology | Bioengineering | Genetics,NS,2020
10054710,K23AR075057,88,Clinical Research | Prevention | Genetics,AR,2020
10054870,R21AG065816,92,Neurosciences | Behavioral and Social Science | Brain Disorders,AG,2020
10054905,K99CA245187,7,Genetics | Cancer | Infectious Diseases,CA,2020
10054935,R01HL154153,74,Clinical Research | Prevention | Behavioral and Social Science,HL,2020
10055037,R01DK122456,1,Biotechnology | Cancer | Infectious Diseases,DK,2020
10055224,K08CA245235,49,Genetics | Neurosciences | Cancer,CA,2020
10055413,K01OD028759,34,Clinical Research | Behavioral and Social Science | Neurosciences,OD,2020
10055550,K24AG064114,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AG,2020
10055681,U24GM139174,44,Genetics | Bioengineering | Human Genome,GM,2020
10055808,R21AI148774,65,Genetics | Biotechnology | Neurosciences,AI,2020
10055821,UE5GM139181,77,Clinical Research | Behavioral and Social Science | Prevention,GM,2020
10055998,UH3TR002151,51,Genetics | Biotechnology | Human Genome,TR,2020
10056961,R21AG065621,91,Clinical Research | Behavioral and Social Science | Neurosciences,AG,2020
10057015,R00HL127178,35,Genetics | Neurosciences | Cardiovascular,HL,2020
10057060,R21AG066016,99,Genetics | Neurosciences | Cancer,AG,2020
10057443,R21CA253609,87,Genetics | Neurosciences | Biotechnology,CA,2020
10057498,R21AR076578,0,Genetics | Biotechnology | Neurosciences,AR,2020
10057669,R01DE029091,79,Genetics | Biotechnology | Neurosciences,DE,2020
10057773,R01CA253605,10,Cancer | Genetics | Rare Diseases,CA,2020
10057883,R21HG010948,36,Bioengineering | Genetics | Human Genome,HG,2020
10058008,R03ES030458,95,Clinical Research | Behavioral and Social Science | Prevention,ES,2020
10058054,R01HL124112,10,Cancer | Genetics | Rare Diseases,HL,2020
10058538,R00DA044277,50,Behavioral and Social Science | Clinical Research | Pediatric,DA,2020
10058739,RF1AG065628,10,Cancer | Genetics | Rare Diseases,AG,2020
10058757,K23MH108440,46,Clinical Research | Prevention | Neurosciences,MH,2020
10058765,F32HL147461,16,Genetics | Neurosciences | Cancer,HL,2020
10058767,F30HL149335,5,Clinical Research | Behavioral and Social Science | Prevention,HL,2020
10059962,,63,Clinical Research | Behavioral and Social Science | Prevention,ES,2020
10060455,,8,Biotechnology | Cancer | Bioengineering,DK,2020
10062163,U01CA241951,44,Genetics | Bioengineering | Human Genome,CA,2020
10062797,F30CA232704,79,Genetics | Biotechnology | Neurosciences,CA,2020
10063221,R01CA239246,5,Clinical Research | Behavioral and Social Science | Prevention,CA,2020
10063343,R01DA052027,10,Cancer | Genetics | Rare Diseases,DA,2020
10063428,F31HL149232,81,Genetics | Cancer | Infectious Diseases,HL,2020
10064355,R21AG066037,95,Clinical Research | Behavioral and Social Science | Prevention,AG,2020
10064377,R01CA242845,43,Neurosciences | Clinical Research | Brain Disorders,CA,2020
10064663,F99CA253731,26,Genetics | Biotechnology | Neurosciences,CA,2020
10064798,UM1DK105554,85,Clinical Research | Prevention | Behavioral and Social Science,DK,2020
10064880,K00MH124182,92,Neurosciences | Behavioral and Social Science | Brain Disorders,MH,2020
10065125,F31CA253995,69,Genetics | Human Genome | Biotechnology,CA,2020
10065225,R01CA214385,67,Clinical Research | Prevention | Neurosciences,CA,2020
10065304,F30HL151048,29,Genetics | Infectious Diseases | Bioengineering,HL,2020
10065324,R01AR076770,84,Genetics | Infectious Diseases | Cancer,AR,2020
10065368,F99CA253744,96,Biotechnology | Bioengineering | Genetics,CA,2020
10065726,R01AI154630,10,Cancer | Genetics | Rare Diseases,AI,2020
10065829,F31AA028150,50,Behavioral and Social Science | Clinical Research | Pediatric,AA,2020
10065871,F31AG069372,10,Cancer | Genetics | Rare Diseases,AG,2020
10066571,F31MH122155,90,Clinical Research | Behavioral and Social Science | Prevention,MH,2020
10067025,F30AI154912,81,Genetics | Cancer | Infectious Diseases,AI,2020
10067285,R01ES031823,11,Neurosciences | Genetics | Brain Disorders,ES,2020
10068786,R01CA133429,70,Genetics | Cancer | Biotechnology,CA,2020
10068799,F31MD015679,95,Clinical Research | Behavioral and Social Science | Prevention,MD,2020
10069228,F32HD101208,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,HD,2020
10069453,R25NS100118,77,Clinical Research | Behavioral and Social Science | Prevention,NS,2020
10069837,R13AR077980,82,Clinical Research | Neurosciences | Cancer,AR,2020
10070214,R00AG056598,47,Clinical Research | Genetics | Biotechnology,AG,2020
10070413,R01HD082568,69,Genetics | Human Genome | Biotechnology,HD,2020
10070777,R13CA254454,55,Cancer | Neurosciences | Genetics,CA,2020
10070815,R13CA254451,81,Genetics | Cancer | Infectious Diseases,CA,2020
10071382,R01DK120891,16,Genetics | Neurosciences | Cancer,DK,2020
10071677,R01MH059911,92,Neurosciences | Behavioral and Social Science | Brain Disorders,MH,2020
10072211,R01CA250458,7,Genetics | Cancer | Infectious Diseases,CA,2020
10072492,R21CA250478,96,Biotechnology | Bioengineering | Genetics,CA,2020
10072525,R01GM079238,51,Genetics | Biotechnology | Human Genome,GM,2020
10072630,R01AI150082,70,Genetics | Cancer | Biotechnology,AI,2020
10072745,R01CA250516,49,Genetics | Neurosciences | Cancer,CA,2020
10072824,R01AG069476,28,Clinical Research | Prevention | Genetics,AG,2020
10072865,R01DK126482,75,Genetics | Neurosciences | Clinical Research,DK,2020
10072892,R01EY031971,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,EY,2020
10073059,R01AA028735,52,Genetics | Neurosciences | Brain Disorders,AA,2020
10073170,R01CA250527,42,Clinical Research | Behavioral and Social Science | Prevention,CA,2020
10073217,R01NS118928,58,Genetics | Neurosciences | Biotechnology,NS,2020
10073272,R01NS115488,78,Neurosciences | Genetics | Brain Disorders,NS,2020
10073664,U24CA196171,32,Clinical Research | Prevention | Cancer,CA,2020
10073764,U01AA020023,0,Genetics | Biotechnology | Neurosciences,AA,2020
10074410,75N93019C00061,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10074472,75N93019C00001,44,Genetics | Bioengineering | Human Genome,AI,2020
10075085,U01DA044399,69,Genetics | Human Genome | Biotechnology,DA,2020
10076282,U01DE027512,5,Clinical Research | Behavioral and Social Science | Prevention,DE,2020
10079691,R33AG059206,32,Clinical Research | Prevention | Cancer,AG,2020
10079779,R43CA254552,71,Biotechnology | Infectious Diseases | Prevention,CA,2020
10079932,R44GM139446,86,Bioengineering | Clinical Research | Cancer,GM,2020
10079971,R43CA254707,2,Clinical Research | Behavioral and Social Science | Prevention,CA,2020
10080006,R43DK125131,43,Neurosciences | Clinical Research | Brain Disorders,DK,2020
10080038,R43ES032369,53,Bioengineering | Clinical Research | Neurosciences,ES,2020
10080334,U01HL123018,88,Clinical Research | Prevention | Genetics,HL,2020
10080363,R43AI149848,53,Bioengineering | Clinical Research | Neurosciences,AI,2020
10081830,R44AG057250,86,Bioengineering | Clinical Research | Cancer,AG,2020
10081915,R42GM139495,86,Bioengineering | Clinical Research | Cancer,GM,2020
10082322,R44ES024670,48,Bioengineering | Biotechnology | Neurosciences,ES,2020
10082383,R44NS102302,48,Bioengineering | Biotechnology | Neurosciences,NS,2020
10082732,R01AI155163,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
10087056,R43CA246788,71,Biotechnology | Infectious Diseases | Prevention,CA,2020
10088813,TL1TR002382,63,Clinical Research | Behavioral and Social Science | Prevention,TR,2020
10089682,U01AI069923,32,Clinical Research | Prevention | Cancer,AI,2020
10090262,R01AI132507,57,Genetics | Biotechnology | Neurosciences,AI,2020
10091643,R01MH119892,95,Clinical Research | Behavioral and Social Science | Prevention,MH,2020
10092627,UH3NS106945,10,Cancer | Genetics | Rare Diseases,NS,2020
10093338,R03AG069793,5,Clinical Research | Behavioral and Social Science | Prevention,AG,2020
10093745,R25MH086466,82,Clinical Research | Neurosciences | Cancer,MH,2020
10093852,U01MH124639,21,Clinical Research | Prevention | Pediatric,MH,2020
10094911,DP1AG069873,63,Clinical Research | Behavioral and Social Science | Prevention,AG,2020
10095603,R01GM140137,81,Genetics | Cancer | Infectious Diseases,GM,2020
10096588,U18DP006527,66,Clinical Research | Behavioral and Social Science | Health Services,DP,2020
10098635,R01CA213130,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
10102052,R13FD006954,55,Cancer | Neurosciences | Genetics,FD,2020
10103895,T32DK007110,3,Clinical Research | Neurosciences | Behavioral and Social Science,DK,2020
10104168,S10MH124733,96,Biotechnology | Bioengineering | Genetics,MH,2020
10107696,OT2OD030043,85,Clinical Research | Prevention | Behavioral and Social Science,OD,2020
10107711,275201300003I,39,Clinical Research | Neurosciences | Prevention,HD,2020
10110052,U01FD005978,63,Clinical Research | Behavioral and Social Science | Prevention,FD,2020
10110612,U01CK000592,36,Bioengineering | Genetics | Human Genome,CK,2020
10111144,R21NS120161,52,Genetics | Neurosciences | Brain Disorders,NS,2020
10111830,P01AI138938,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
10112473,R01AI134907,83,Bioengineering | Biotechnology | Cancer,AI,2020
10112986,U42OD011158,32,Clinical Research | Prevention | Cancer,OD,2020
10113857,F31CA224806,10,Cancer | Genetics | Rare Diseases,CA,2020
10114381,R15GM140429,69,Genetics | Human Genome | Biotechnology,GM,2020
10114508,R01GM140282,38,Clinical Research | Behavioral and Social Science | Pediatric,GM,2020
10114658,R01HL140963,69,Genetics | Human Genome | Biotechnology,HL,2020
10115975,K23AG058756,88,Clinical Research | Prevention | Genetics,AG,2020
10116021,R01MH121074,69,Genetics | Human Genome | Biotechnology,MH,2020
10116681,R21NS120149,7,Genetics | Cancer | Infectious Diseases,NS,2020
10116905,R01EY026614,52,Genetics | Neurosciences | Brain Disorders,EY,2020
10117027,273201300004C,15,Clinical Research | Clinical Trials | Prevention,ES,2020
10117330,K08AI132716,21,Clinical Research | Prevention | Pediatric,AI,2020
10117559,U01CA260699,61,Genetics | Cancer | Rare Diseases,CA,2020
10117841,U01HL156056,69,Genetics | Human Genome | Biotechnology,HL,2020
10118948,R01DK121785,52,Genetics | Neurosciences | Brain Disorders,DK,2020
10119599,R01DA050542,52,Genetics | Neurosciences | Brain Disorders,DA,2020
10119809,K01MH120433,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,MH,2020
10119936,R37HD038921,41,Genetics | Biotechnology | Infectious Diseases,HD,2020
10120138,R01AG040178,88,Clinical Research | Prevention | Genetics,AG,2020
10120540,R01AG055751,66,Clinical Research | Behavioral and Social Science | Health Services,AG,2020
10120881,R01DK124333,97,Bioengineering | Biotechnology | Cancer,DK,2020
10121033,R01DK124496,81,Genetics | Cancer | Infectious Diseases,DK,2020
10121129,R01HS027426,5,Clinical Research | Behavioral and Social Science | Prevention,HS,2020
10121725,R01AG055545,70,Genetics | Cancer | Biotechnology,AG,2020
10122296,R01EY023219,0,Genetics | Biotechnology | Neurosciences,EY,2020
10122700,R01MH121246,21,Clinical Research | Prevention | Pediatric,MH,2020
10123296,R37AG020719,81,Genetics | Cancer | Infectious Diseases,AG,2020
10123330,U01EH001362,30,Prevention | Clinical Research | Cancer,EH,2020
10123373,,10,Cancer | Genetics | Rare Diseases,GM,2020
10123592,R01EY027396,67,Clinical Research | Prevention | Neurosciences,EY,2020
10123655,R21AG060302,0,Genetics | Biotechnology | Neurosciences,AG,2020
10123724,RM1HG008935,51,Genetics | Biotechnology | Human Genome,HG,2020
10123823,R21AG060338,43,Neurosciences | Clinical Research | Brain Disorders,AG,2020
10123941,U01GH002278,85,Clinical Research | Prevention | Behavioral and Social Science,GH,2020
10124748,R01HL068111,78,Neurosciences | Genetics | Brain Disorders,HL,2020
10126586,R01DA052846,79,Genetics | Biotechnology | Neurosciences,DA,2020
10127289,R01AI095366,83,Bioengineering | Biotechnology | Cancer,AI,2020
10127945,R21DE029567,27,Neurosciences | Genetics | Clinical Research,DE,2020
10128324,R01GM067260,89,Genetics | Infectious Diseases | Biotechnology,GM,2020
10128563,R21AG064149,78,Neurosciences | Genetics | Brain Disorders,AG,2020
10128624,R21DA050896,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,DA,2020
10129682,C06OD030129,8,Biotechnology | Cancer | Bioengineering,OD,2020
10129730,T32AR007534,34,Clinical Research | Behavioral and Social Science | Neurosciences,AR,2020
10129735,U01DK127421,96,Biotechnology | Bioengineering | Genetics,DK,2020
10130691,R01FD006319,79,Genetics | Biotechnology | Neurosciences,FD,2020
10131418,R01DK116021,45,Genetics | Clinical Research | Human Genome,DK,2020
10131979,R01AT009444,5,Clinical Research | Behavioral and Social Science | Prevention,AT,2020
10132453,R35GM126907,26,Genetics | Biotechnology | Neurosciences,GM,2020
10132686,R01AA028931,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,AA,2020
10132688,R01GM127648,96,Biotechnology | Bioengineering | Genetics,GM,2020
10133251,R35GM118128,81,Genetics | Cancer | Infectious Diseases,GM,2020
10133445,UG1CA242596,47,Clinical Research | Genetics | Biotechnology,CA,2020
10133777,R01GM140461,36,Bioengineering | Genetics | Human Genome,GM,2020
10133880,R01GM121703,70,Genetics | Cancer | Biotechnology,GM,2020
10134067,R01GM137603,49,Genetics | Neurosciences | Cancer,GM,2020
10134667,R01CA238439,81,Genetics | Cancer | Infectious Diseases,CA,2020
10134892,AAI20027001,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10135345,R01AG028082,81,Genetics | Cancer | Infectious Diseases,AG,2020
10135384,R01GM130761,9,Genetics | Biotechnology | Cancer,GM,2020
10135394,,85,Clinical Research | Prevention | Behavioral and Social Science,CA,2020
10135451,R01GM130950,9,Genetics | Biotechnology | Cancer,GM,2020
10135660,R01GM135657,78,Neurosciences | Genetics | Brain Disorders,GM,2020
10135748,R01GM123306,76,Clinical Research | Prevention | Genetics,GM,2020
10135778,R44EY030828,96,Biotechnology | Bioengineering | Genetics,EY,2020
10136320,F30DC019263,52,Genetics | Neurosciences | Brain Disorders,DC,2020
10136403,R21AI144529,97,Bioengineering | Biotechnology | Cancer,AI,2020
10137397,R44AI109926,9,Genetics | Biotechnology | Cancer,AI,2020
10137506,R41EB030875,83,Bioengineering | Biotechnology | Cancer,EB,2020
10138083,R01MH114692,5,Clinical Research | Behavioral and Social Science | Prevention,MH,2020
10138192,U01CA232505,79,Genetics | Biotechnology | Neurosciences,CA,2020
10138734,AHD18001001,93,Clinical Research | Behavioral and Social Science | Prevention,HD,2020
10138762,75N93020D00008,8,Biotechnology | Cancer | Bioengineering,AI,2020
10139249,F31DK127573,10,Cancer | Genetics | Rare Diseases,DK,2020
10139254,R35GM126930,51,Genetics | Biotechnology | Human Genome,GM,2020
10139485,K00CA234650,76,Clinical Research | Prevention | Genetics,CA,2020
10139975,R43FD006979,83,Bioengineering | Biotechnology | Cancer,FD,2020
10142214,R21AI137533,52,Genetics | Neurosciences | Brain Disorders,AI,2020
10143132,273201400015C,68,Genetics | Biotechnology | Neurosciences,ES,2020
10143382,U19AI118608,88,Clinical Research | Prevention | Genetics,AI,2020
10143505,R01DK124551,5,Clinical Research | Behavioral and Social Science | Prevention,DK,2020
10143727,R01OD023139,17,Neurosciences | Genetics | Brain Disorders,OD,2020
10144279,272201200003I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10144622,R01GM122819,64,Genetics | Infectious Diseases | Biotechnology,GM,2020
10144703,R35GM131795,51,Genetics | Biotechnology | Human Genome,GM,2020
10145227,R01DA043396,21,Clinical Research | Prevention | Pediatric,DA,2020
10145262,R01DA047981,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,DA,2020
10145359,R01GM126318,84,Genetics | Infectious Diseases | Cancer,GM,2020
10145448,,85,Clinical Research | Prevention | Behavioral and Social Science,MD,2020
10146096,R01GM118565,51,Genetics | Biotechnology | Human Genome,GM,2020
10146163,R01DA046576,34,Clinical Research | Behavioral and Social Science | Neurosciences,DA,2020
10146220,R01CA202021,81,Genetics | Cancer | Infectious Diseases,CA,2020
10146528,R56DC017481,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,DC,2020
10148092,R15GM131315,36,Bioengineering | Genetics | Human Genome,GM,2020
10148412,U24CA196172,8,Biotechnology | Cancer | Bioengineering,CA,2020
10148593,273201600015U,14,Clinical Research | Prevention | Clinical Trials,ES,2020
10150207,U24DA041147,85,Clinical Research | Prevention | Behavioral and Social Science,DA,2020
10150503,P20GM103440,22,Clinical Research | Genetics | Prevention,GM,2020
10151335,R01OD011116,44,Genetics | Bioengineering | Human Genome,OD,2020
10153108,R44DK126613,71,Biotechnology | Infectious Diseases | Prevention,DK,2020
10154488,F31AI138430,65,Genetics | Biotechnology | Neurosciences,AI,2020
10154607,R43DK126592,93,Clinical Research | Behavioral and Social Science | Prevention,DK,2020
10154857,R41MD015978,90,Clinical Research | Behavioral and Social Science | Prevention,MD,2020
10154865,R44CA254764,1,Biotechnology | Cancer | Infectious Diseases,CA,2020
10154883,F32AA028712,50,Behavioral and Social Science | Clinical Research | Pediatric,AA,2020
10155905,R00GM129422,57,Genetics | Biotechnology | Neurosciences,GM,2020
10156061,F32MH125599,36,Bioengineering | Genetics | Human Genome,MH,2020
10157171,F31NS120720,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,NS,2020
10157432,RF1AG063153,36,Bioengineering | Genetics | Human Genome,AG,2020
10157628,R44AG043278,71,Biotechnology | Infectious Diseases | Prevention,AG,2020
10158249,261201700007C,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,CA,2020
10158665,UL1TR001422,85,Clinical Research | Prevention | Behavioral and Social Science,TR,2020
10158829,K23HD104517,34,Clinical Research | Behavioral and Social Science | Neurosciences,HD,2020
10158925,UL1TR003015,85,Clinical Research | Prevention | Behavioral and Social Science,TR,2020
10158990,UL1TR002369,85,Clinical Research | Prevention | Behavioral and Social Science,TR,2020
10159425,R00CA230178,57,Genetics | Biotechnology | Neurosciences,CA,2020
10159543,U24MD015970,85,Clinical Research | Prevention | Behavioral and Social Science,MD,2020
10161666,272201200003I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10163647,R01AG054467,59,Clinical Research | Behavioral and Social Science | Prevention,AG,2020
10164293,P30CA013148,13,Clinical Research | Behavioral and Social Science | Prevention,CA,2020
10164918,R41HG010978,44,Genetics | Bioengineering | Human Genome,HG,2020
10166011,R01HL131750,18,Bioengineering | Clinical Research | Neurosciences,HL,2020
10166068,UM1HG009393,69,Genetics | Human Genome | Biotechnology,HG,2020
10166251,UG1CA189824,34,Clinical Research | Behavioral and Social Science | Neurosciences,CA,2020
10166472,UM1AI069471,19,Clinical Research | Prevention | Behavioral and Social Science,AI,2020
10166663,273201600003I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,ES,2020
10166664,75N93019C00042,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10167112,R01HL147403,73,Neurosciences | Brain Disorders | Behavioral and Social Science,HL,2020
10167350,UH3HL141797,83,Bioengineering | Biotechnology | Cancer,HL,2020
10167571,R21AI157957,9,Genetics | Biotechnology | Cancer,AI,2020
10167964,T32HD007434,3,Clinical Research | Neurosciences | Behavioral and Social Science,HD,2020
10168271,75N92019D00034,32,Clinical Research | Prevention | Cancer,HL,2020
10170136,316201200036W,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10170755,P30AG028383,32,Clinical Research | Prevention | Cancer,AG,2020
10171463,U01FD007157,30,Prevention | Clinical Research | Cancer,FD,2020
10172693,UM1AI069534,30,Prevention | Clinical Research | Cancer,AI,2020
10173176,UG1DA049435,2,Clinical Research | Behavioral and Social Science | Prevention,DA,2020
10175307,R21AI158169,0,Genetics | Biotechnology | Neurosciences,AI,2020
10175512,R01MD016031,66,Clinical Research | Behavioral and Social Science | Health Services,MD,2020
10175809,,1,Biotechnology | Cancer | Infectious Diseases,FD,2020
10176043,R01ES026994,74,Clinical Research | Prevention | Behavioral and Social Science,ES,2020
10176061,,30,Prevention | Clinical Research | Cancer,FD,2020
10176658,275201400003I,15,Clinical Research | Clinical Trials | Prevention,HD,2020
10177048,T32DK063688,82,Clinical Research | Neurosciences | Cancer,DK,2020
10177063,R01ES027890,95,Clinical Research | Behavioral and Social Science | Prevention,ES,2020
10177112,R01GM125086,65,Genetics | Biotechnology | Neurosciences,GM,2020
10177381,R01GM118741,36,Bioengineering | Genetics | Human Genome,GM,2020
10177476,UH3OD023328,38,Clinical Research | Behavioral and Social Science | Pediatric,OD,2020
10179032,R01DK123749,21,Clinical Research | Prevention | Pediatric,DK,2020
10180483,,67,Clinical Research | Prevention | Neurosciences,CA,2020
10180782,R01MD010729,66,Clinical Research | Behavioral and Social Science | Health Services,MD,2020
10181139,R01HL135505,34,Clinical Research | Behavioral and Social Science | Neurosciences,HL,2020
10183001,R35GM136316,26,Genetics | Biotechnology | Neurosciences,GM,2020
10186157,R01AI132692,80,Genetics | Neurosciences | Clinical Research,AI,2020
10187132,R01AI117290,62,Infectious Diseases | Biotechnology | Prevention,AI,2020
10187383,P30DK072476,32,Clinical Research | Prevention | Cancer,DK,2020
10191343,R00MH120051,78,Neurosciences | Genetics | Brain Disorders,MH,2020
10192271,P30AG066514,85,Clinical Research | Prevention | Behavioral and Social Science,AG,2020
10192597,272201200003I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10195323,R25ES022866,76,Clinical Research | Prevention | Genetics,ES,2020
10197287,75N93020C00032,15,Clinical Research | Clinical Trials | Prevention,AI,2020
10197400,U19AI095219,79,Genetics | Biotechnology | Neurosciences,AI,2020
10197482,R33NS104769,71,Biotechnology | Infectious Diseases | Prevention,NS,2020
10197500,R21AG062923,81,Genetics | Cancer | Infectious Diseases,AG,2020
10199160,DP5OD028162,97,Bioengineering | Biotechnology | Cancer,OD,2020
10199204,UH3OD023285,95,Clinical Research | Behavioral and Social Science | Prevention,OD,2020
10199378,D43TW009337,85,Clinical Research | Prevention | Behavioral and Social Science,TW,2020
10199548,P30DK040561,32,Clinical Research | Prevention | Cancer,DK,2020
10199658,R01NR014784,39,Clinical Research | Neurosciences | Prevention,NR,2020
10200246,R03DK123492,43,Neurosciences | Clinical Research | Brain Disorders,DK,2020
10200267,U01FD005946,63,Clinical Research | Behavioral and Social Science | Prevention,FD,2020
10201083,U54DK110805,8,Biotechnology | Cancer | Bioengineering,DK,2020
10201371,R56NS114563,88,Clinical Research | Prevention | Genetics,NS,2020
10201847,R00CA234455,48,Bioengineering | Biotechnology | Neurosciences,CA,2020
10201852,U18FD005320,32,Clinical Research | Prevention | Cancer,FD,2020
10201931,R56NS118748,6,Genetics | Cancer | Neurosciences,NS,2020
10202354,R01AG056440,69,Genetics | Human Genome | Biotechnology,AG,2020
10202386,272201600008I,8,Biotechnology | Cancer | Bioengineering,AI,2020
10203333,P30CA240139,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2020
10204328,R00DC016640,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,DC,2020
10205411,R33AI133679,69,Genetics | Human Genome | Biotechnology,AI,2020
10205566,K00NS105220,73,Neurosciences | Brain Disorders | Behavioral and Social Science,NS,2020
10205906,R01AI072726,7,Genetics | Cancer | Infectious Diseases,AI,2020
10207107,R35GM128702,65,Genetics | Biotechnology | Neurosciences,GM,2020
10207960,F32GM125244,92,Neurosciences | Behavioral and Social Science | Brain Disorders,GM,2020
10213433,R01AI149746,69,Genetics | Human Genome | Biotechnology,AI,2020
10213574,273201700005C,30,Prevention | Clinical Research | Cancer,ES,2020
10214751,R01AA021746,22,Clinical Research | Genetics | Prevention,AA,2020
10214826,R01HD092347,50,Behavioral and Social Science | Clinical Research | Pediatric,HD,2020
10215314,272201400006I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10216708,R01NS114405,18,Bioengineering | Clinical Research | Neurosciences,NS,2020
10217326,OT2HL156812,46,Clinical Research | Prevention | Neurosciences,HL,2020
10217859,UL1TR002345,44,Genetics | Bioengineering | Human Genome,TR,2020
10218633,P42ES013660,63,Clinical Research | Behavioral and Social Science | Prevention,ES,2020
10220447,R01HL139369,78,Neurosciences | Genetics | Brain Disorders,HL,2020
10220502,U01HL146203,15,Clinical Research | Clinical Trials | Prevention,HL,2020
10221117,R00AI146271,75,Genetics | Neurosciences | Clinical Research,AI,2020
10221329,R21AA028432,26,Genetics | Biotechnology | Neurosciences,AA,2020
10222029,U01TW010103,85,Clinical Research | Prevention | Behavioral and Social Science,TW,2020
10222903,U01HL146203,15,Clinical Research | Clinical Trials | Prevention,HL,2020
10224409,272201700041I,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,AI,2020
10224988,U44NS115111,53,Bioengineering | Clinical Research | Neurosciences,NS,2020
10225670,R35GM127144,7,Genetics | Cancer | Infectious Diseases,GM,2020
10225673,U19AI128913,59,Clinical Research | Behavioral and Social Science | Prevention,AI,2020
10226693,R44NR019565,2,Clinical Research | Behavioral and Social Science | Prevention,NR,2020
10227892,275201800006C,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,HD,2020
10228246,R44CA225434,86,Bioengineering | Clinical Research | Cancer,CA,2020
10228270,R56AG068178,36,Bioengineering | Genetics | Human Genome,AG,2020
10228783,UM1AI148574,71,Biotechnology | Infectious Diseases | Prevention,AI,2020
10229012,P30CA016042,32,Clinical Research | Prevention | Cancer,CA,2020
10229121,UH3HD096875,2,Clinical Research | Behavioral and Social Science | Prevention,HD,2020
10229293,R56AG068673,88,Clinical Research | Prevention | Genetics,AG,2020
10229916,R21DE029156,97,Bioengineering | Biotechnology | Cancer,DE,2020
10230335,P30CA006973,32,Clinical Research | Prevention | Cancer,CA,2020
10230411,R00DK115998,6,Genetics | Cancer | Neurosciences,DK,2020
10232626,75N94020D00004,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,HD,2020
10232645,U01DK073983,76,Clinical Research | Prevention | Genetics,DK,2020
10232646,U01DK074007,47,Clinical Research | Genetics | Biotechnology,DK,2020
10233727,R33AG057395,66,Clinical Research | Behavioral and Social Science | Health Services,AG,2020
10234399,R56AI155149,81,Genetics | Cancer | Infectious Diseases,AI,2020
10236690,R56AG069115,75,Genetics | Neurosciences | Clinical Research,AG,2020
10236761,R01DK115752,7,Genetics | Cancer | Infectious Diseases,DK,2020
10236822,P30MH043520,19,Clinical Research | Prevention | Behavioral and Social Science,MH,2020
10237079,OT3OD025349,48,Bioengineering | Biotechnology | Neurosciences,OD,2020
10238234,272201400037C,15,Clinical Research | Clinical Trials | Prevention,AI,2020
10241182,R56AI146062,16,Genetics | Neurosciences | Cancer,AI,2020
